,category,title,date,content,sources
28,rice,THÁI LAN HOÃN ĐẤU THẦU 500.000 TẤN GẠO DO GIÁ THẤP,26 | 04 | 2013,"Tháng trước, chính phủ Thái Lan tuyên bố sẽ bán 500.000 tấn gạo theo hình thức đấu thầu trong tháng 4 này để lấy kho chứa gạo vụ mùa mới.

Tuy nhiên, kế hoạch này sớm bị thay đổi bởi Việt Nam - đối thủ cạnh tranh lớn nhất của Thái Lan - đang xuất khẩu gạo ở mức giá cực thấp. Hiện giá gạo hạt dài 5% tấm của Việt Nam khoảng 380 USD/tấn trong khi gạo Thái 100%B giá khoảng 550 USD/tấn.

Việc tạm hoãn đấu thầu đồng nghĩa với việc nguồn cung gạo đang ngày một tăng. Theo thông tin từ Tổ chức Nông Lương của Liên Hợp Quốc (FAO) giá gạo thế giới đã ở xu hướng từ ổn định đến giảm suốt từ đầu năm tới nay bởi các quốc gia ở Châu Á và Nam Mỹ có mùa màng bội thu.

Bộ Thương mại Thái Lan cho biết, các đề án điều chỉnh thời gian đấu thầu vẫn chưa thống nhất  nên việc đấu thầu sẽ phải hoãn đến cuộc họp của Ủy ban gạo quốc gia vào cuối tháng này

Tính từ đầu năm đến 10/4, Thái Lan đã xuất khẩu 1,17 triệu tấn gạo. Năm ngoái tổng xuất khẩu gạo của nước này đạt 6,9 triệu tấn, trong khi năm 2011 là 10,9 triệu tấn.
Còn Việt Nam, từ đầu năm đến 10/4 xuất khẩu gạo đạt 1,66 triệu tấn sau khi xuất 7,7 triệu tấn trong năm 2012. Ngành lương thực đặt mục tiêu xuất khẩu 8 triệu tấn gạo trong năm nay.

Khánh Nguyễn (Theo TTVN/Oryza)",https://agro.gov.vn/vn/tID23235_Thai-Lan-hoan-dau-thau-500000-tan-gao-do-gia-thap.html
29,rice,THÁI LAN CÓ KẾ HOẠCH TÁI XUẤT GẠO CAMPUCHIA VÀO EU,28 | 03 | 2013,"Quan chức này cũng cho biết việc tái xuất khẩu gạo của Campuchia có thể giúp Thái Lan tăng khả năng cạnh tranh tại EU và các thị trường khác, và cũng làm giảm buôn lậu gạo từ Campuchia theo chương trình thế chấp gạo của chính phủ Thái. Thái Lan có thể bắt đầu dự án với khoảng 100-1.000 tấn gạo.

Trong báo cáo tháng 3, Bộ Nông nghiệp Mỹ (USDA) tăng dự báo nhập khẩu gạo của Thái Lan gần 25%, từ 400 nghìn tấn trước đó lên 600 nghìn tấn do sự gia tăng buôn lậu gạo dọc theo biên giới Thái Lan, chủ yếu là từ Myanmar và Campuchia. USDA cho biết, khoảng 70% gạo Campuchia nhập lậu vào Thái Lan là gạo thơm và gạo chất lượng thấp, còn lại là gạo trắng

Nguồn: Gafin
 ",https://agro.gov.vn/vn/tID23182_Thai-Lan-co-ke-hoach-tai-xuat-gao-Campuchia-vao-EU.html
30,rice,MẬU DỊCH GẠO TOÀN CẦU CÓ THỂ GIẢM 6% NĂM 2013,04 | 03 | 2013,"Trong báo cáo tháng 2-2013, IGC vẫn duy trì dự báo về sản lượng gạo toàn cầu năm 2012-13 ở mức 466 triệu tấn, và dự báo tiêu thụ gạo toàn cầu sẽ tăng 2% mỗi năm. Tuy nhiên, mậu dịch gạo toàn cầu năm nay có khả năng giảm bởi “những nước nhập khẩu chính ở châu Á và châu Phi  giảm mua năm nay sau khi mua kỷ lục cao năm ngoái”, báo cáo của IGC viết.

Nhập khẩu gạo của Trung Quốc năm 2012-13 được điều chỉnh giảm xuống khoảng 1,5 triệu tấn, giảm khoảng 6% so với 1,6 triệu tấn dự báo lần trước và giảm khoảng 40% so với năm ngoái.

IGC cho biết tiêu thụ gạo ở Trung Quốc dự báo sẽ tăng lên khoảng 142,9 triệu tấn, giảm nhẹ so với dự báo trước đây là khoảng 142,5 triệu tấn. Tuy nhiên, tồn trữ cuối vụ năm nay của Trung Quốc khả năng sẽ tăng lên kỷ lục 46 triệu tấn, được hỗ trợ bởi nhập khẩu cao năm 2011-12 (khoảng 2,5 triệu tấn).

IGC cũng dự báo nhập khẩu gạo Indonesia sẽ giảm xuống 1,1 triệu tấn năm 2012-13, giảm khoảng 27% so với khoảng 1,5 triệu tấn nhập năm 2011-12. Cả Bangladesh và Philippine dự kiến sẽ tăng nhập khẩu nhẹ trong năm nay, lên lần lượt 400.000 tấn và 1,3 triệu tấn.

(T.H – Oryza)",https://agro.gov.vn/vn/tID23129_Mau-dich-gao-toan-cau-co-the-giam-6-nam-2013.html
31,rice,"ĐBSCL: GIÁ LÚA GẠO TIẾP TỤC TĂNG, NÔNG DÂN TRỮ HÀNG",27 | 02 | 2013,"Ông Nguyễn Trung Kiên, Phó Chủ tịch Hiệp hội lương thực Việt Nam (VFA), Tổng Giám đốc Công ty Gentraco Cần Thơ, cho biết sau 5 ngày triển khai chương trình mua 1 triệu tấn gạo tạm trữ tại các tỉnh vùng Đồng bằng sông Cửu Long (ĐBSCL), các doanh nghiệp trong hiệp hội đã mua được khoảng 20% số gạo được giao mua với giá 5.300-5.400 đồng/kg (lúa thường), cao hơn trước thời điểm triển khai chương trình 100-250 đồng/kg.
Dự kiến thời gian tới mặc dù các tỉnh ĐBSCL vào đợt thu hoạch cao điểm nhưng giá lúa sẽ tiếp tục tăng và người dân đã bắt đầu trữ lúa lại không bán ra nữa.
Ông Kiên cho biết, Gentraco Cần Thơ đang tập trung mua lúa vào và dự kiến sẽ hoàn thành mua 23.000 tấn quy gạo tạm trữ vào ngày 10/3.
Hiện Gentraco Cần Thơ đang mua lúa vào với giá 5.400 đồng/kg (lúa thường), tăng khoảng 250 đồng/kg so với thời điểm trước khi triển khai chương trình mua gạo tạm trữ.
Tại tỉnh Tiền Giang, những ngày đầu mua gạo tạm trữ giá lúa đã nhích lên so với trước nhưng tăng chưa cao (khoảng 100 -150 đồng/kg so với trước ngày 20/2). Theo các hộ nông dân, do vụ Đông Xuân giá thành sản xuất lúa khá cao, khoảng 3.600 đồng/kg, với giá bán như hiện nay khoảng 5.200 đồng/kg trở lên (tuỳ theo loại) người trồng lúa có lãi ít.
Đặc biệt ở những vùng giao thông đi lại khó khăn, người dân vẫn khó bán lúa được theo giá sàn quy định của Chính phủ là không dưới 5.000 đồng/kg, đảm bảo lãi 30%.
Theo Cục trồng trọt, vụ Đông Xuân 2012 -2013 toàn vùng ĐBSCL đã xuống giống được 1,53 triệu ha lúa, đến ngày 25/2 đã thu hoạch được khoảng 420.000ha, năng suất đạt khoảng 6,5 tấn/ha.

(Theo TTXVN)
 ",https://agro.gov.vn/vn/tID23118_DBSCL-Gia-lua-gao-tiep-tuc-tang-nong-dan-tru-hang.html
32,rice,VFA: ĐÃ KÝ ĐƯỢC HỢP ĐỒNG XUẤT KHẨU GẦN 3 TRIỆU TẤN GẠO,01 | 03 | 2013,"Xuất khẩu gạo từ đầu năm đến ngày 21/2, đạt 0,85 triệu tấn, giá FOB xuất khẩu bình quân 446,01 USD/tấn. So với cùng kỳ năm ngoái, tăng 5,45% về lượng và 8,2% về trị giá. Dự kiến cả năm xuất khẩu 7,5-8 triệu tấn gạo.
Cũng theo Chủ tịch Hiệp hội, xuất khẩu vụ đông xuân không đáng lo mà chỉ lo các vụ tiếp theo vì rất có thể Thái Lan sẽ tháo tồn kho. Tồn kho gạo vụ trước là 12 triệu tấn, thêm 3 triệu tấn mới sản xuất, tổng cộng sẽ đạt mức kỷ lục 15-16 triệu tấn. Thời gian quốc gia này giải phóng tồn kho là một ẩn số của thị trường gạo trong năm nay.
Ngoài ra Ấn Độ, Pakistan, Myanma cũng dự kiến xuất khẩu nhiều hơn. Campuchia dự kiến xuất khẩu tăng 17% so với năm 2012. Bên cạnh, Philiphines cho biết sản lượng lương thực tăng 11% và đang có kế hoạch giảm nhập khẩu. Trung Quốc dự báo nhập khẩu khoảng 2,2 triệu tấn gạo, tăng 10% so với dự báo trước đây.
Về việc mua tạm trữ 1 triệu tấn quy gạo, số liệu của VFA, đến hết ngày 26/2, có 102 doanh nghiệp đã mua trên 211.000 tấn lúa, đạt trên 21% chỉ tiêu. Giá lúa tăng thêm 100 - 200 đồng/kg.
(Tiền phong)
 ",https://agro.gov.vn/vn/tID23122_VFA-Da-ky-duoc-hop-dong-xuat-khau-gan-3-trieu-tan-gao.html
33,rice,TỔNG QUAN THỊ TRƯỜNG LÚA GẠO VIỆT NAM,28 | 01 | 2013,"Sản lượng lúa vụ Hè Thu dự báo tăng lên 9,26 triệu tấn, từ mức 8,66 triệu tấn năm ngoái.
ĐBSCL sản xuất 23,18 triệu tấn lúa năm 2011, tương đương 55% tổng sản lượng toàn quốc. Khu vực này cung cấp 90% tổng lượng gạo xuất khẩu.
Việt Nam giữ lại 20% sản lượng lúa để dự trữ, và nhằm mục tiêu giảm tỷ lệ thất thoát sau thu hoạch xuống 5-6% tổng sản lượng lúa vào năm 2020, từ mức 12% hiện nay và 13,7% năm 2011.
Việt Nam là nước xuất khẩu gạo lớn thứ 2 thế giới và có gần 160 nhà xuất khẩu, lớn nhất là Vinafood 2.
Xuất khẩu gạo của Việt Nam chiếm 1/5 tổng xuất khẩu gạo toàn cầu, với những khách hàng chủ chốt năm qua là Trung Quốc, Philippine, Malaysia, Indonesia, Bờ Biển Ngà…
Các số liệu thống kê (xuất khẩu tính theo tấn, diện tích tính theo ha)
  2012
2011
2010
 Sản lượng lúa
43,66 triệu
 42,40 triệu
 39,99 triệu
 Vụ đông xuân
20,29 triệu
 19,79 triệu
 19,22 triệu
 Vụ hè thu
13,97 triệu
 13,34 triệu
 11,59 triệu
 Vụ thứ 3
 9,40 triệu
9,20 triệu
9,18 triệu
Tổng diện tích 3 vụ
7,76 triệu
 7,65 triệu
7,49 triệu
Tiêu thụ lúa
 29,0 triệu
 27,52 triệu
 28 triệu
Xuất khẩu gạo
8,05 triệu
7,11 triệu
6,89 triệu
Tồn trữ gạo cuối năm
0,7-0,8 triệu
1,10 triệu
0,84 triệu
Giá (USD/tấn, FOB cảng Sài Gòn)
5% tấm
400-500
440-590
  25% tấm
360-470
400-555
   (T.H – Reuters/ Tổng cục Thống kê, các Bộ, các thương gia)",https://agro.gov.vn/vn/tID23060_Tong-quan-thi-truong-lua-gao-Viet-Nam.html
34,rice,ĐẨY MẠNH XUẤT KHẨU CÁC MẶT HÀNG NÔNG SẢN VÀ GẠO SANG THỊ TRƯỜNG NHẬT BẢN,19 | 02 | 2013,"Theo Bộ Công Thương, Việt Nam là nước xuất khẩu gạo hàng đầu thế giới nhưng chỉ xuất sang Nhật được 20 triệu USD, chiếm khoảng 3% kim ngạch nhập gạo của Nhật Bản, không tương xứng với quan hệ kinh tế-thương mại giữa hai nước. Tuy vậy, sự khởi đầu này cũng đáng mừng vì sau nhiều năm, gạo Việt Nam đã quay trở lại thị trường Nhật do vướng mắc lớn nhất là Luật Vệ sinh an toàn thực phẩm của Nhật Bản rất nghiêm ngặt.
Thời gian qua, Việt Nam và Nhật Bản đã ký kết nhiều thỏa thuận kinh tế quan trọng. Đây là những thuận lợi cho hợp tác thương mại Việt-Nhật, tăng xuất khẩu nông sản Việt Nam sang Nhật Bản.

Thương vụ Việt Nam tại Nhật Bản cho rằng các doanh nghiệp không thể chỉ chờ Nhật Bản xem xét nới lỏng quy chế vệ sinh an toàn thực phẩm khi nhập khẩu hàng hóa vào Nhật, mà cả hai bên cùng phải quan tâm tháo gỡ bằng việc triển khai các chương trình hợp tác kỹ thuật nhằm nâng cao chất lượng hàng hóa và chấp nhận kết quả kiểm nghiệm của nhau. Đây là cách làm hiệu quả đáp ứng các tiêu chí an toàn thực phẩm.

Một số trung tâm chiếu xạ đã được cả hai bên sử dụng chiếu xạ cho quả thanh long có thể coi là mô hình tốt để đáp ứng các tiêu chí an toàn thực phẩm, vấn đề mấu chốt để gạo nói riêng, nông sản, thủy sản Việt Nam nói chung, tăng nhanh vào thị trường Nhật Bản

Nguồn: Bộ Công Thương
 ",https://agro.gov.vn/vn/tID23092_Day-manh-xuat-khau-cac-mat-hang-nong-san-va-gao-sang-thi-truong-Nhat-Ban.html
35,rice,XUẤT KHẨU GẠO 2013: CHỦ ĐỘNG GIẢI PHÁP ỨNG PHÓ,15 | 01 | 2013,"Trong số hơn 700.000 tấn gạo được ký chuyển từ năm 2012 sang, hợp đồng từ Trung Quốc chiếm khoảng phân nửa. Năm 2012, thị trường này có lượng hợp đồng bị hủy cao nhất, khoảng 600.000 tấn. Vì vậy, dù là thị trường tiềm năng và là nước nhập khẩu lớn nhất gạo Việt Nam trong năm 2012, nhưng phải thận trọng vì tính rủi ro cao nếu không am hiểu, đặc biệt là khi giá giảm và chậm trễ khi làm thủ tục. Trong khi Philippines tháng 4 mới mua hàng, còn Indonesia và Malaysia phải tháng 9 hoặc quý 4 mới mua thêm. Vì vậy, việc xúc tiến thương mại tìm thêm thị trường mới là điều quan trọng.
Ông Nguyễn Văn Tiến, Tổng Giám đốc Công ty Angimex (An Giang) cho biết, thị trường Nhật Bản khá tiềm năng, nhưng cần kiểm soát tốt dư lượng hóa chất, với 593 chỉ tiêu. Nhu cầu của Nhật Bản hàng năm khoảng 700.000 tấn gạo thông qua đấu thầu. Hiện nay Thái Lan vẫn là nước cung cấp chính thị trường này. Sau 3 năm gián đoạn, năm 2012 Angimex đã trúng thầu và xuất khẩu trở lại thị trường khó tính nhưng tiềm năng này. Nếu khuyến cáo bà con nông dân tuân thủ sử dụng thuốc bảo vệ thực vật, kiểm soát được dư lượng hóa chất sẽ có nhiều doanh nghiệp tham gia thị trường này sẽ giúp nâng cao giá gạo xuất khẩu bình quân lên.
Chỉ trong quý 1 phải giải quyết 4,6 triệu tấn gạo hàng hóa, nhưng dự kiến chỉ xuất khẩu khoảng 1,4 triệu tấn; còn lại 3,2 triệu tấn. Do vậy, tạm trữ được xem là giải pháp trước mắt cần thực hiện để giữ giá không bị giảm sâu. VFA cho rằng, Bộ NN-PTNT sớm kiến nghị Chính phủ mua tạm trữ ngay 1,5 triệu tấn quy gạo vụ đông xuân 2012 - 2013 càng sớm càng tốt. Kinh nghiệm những năm qua, đặc biệt là năm 2012 cho thấy, chỉ khi nào nhà nước công bố việc mua tạm trữ thì nhà nhập khẩu mới chịu ngồi vào bàn đàm phán và chốt giá. Vì vậy, không nên chần chừ. Có thể nói, đây là lượng mua tạm trữ một vụ cao nhất nhiều năm qua, khi thông thường chỉ mua khoảng 1 triệu tấn vụ đông xuân và 500.000 tấn gạo vụ hè thu.
Bộ Tài chính đã công bố giá thành bình quân vụ đông xuân là 3.616 đồng/kg lúa, cộng với 30% lợi nhuận và một số chi phí khác, VFA bảo đảm mua lúa của nông dân vụ đông xuân này không dưới 5.000 đồng/kg. Theo Bộ Công thương, do hiện nay quy chế tạm trữ vẫn trong quá trình góp ý nên Phó Thủ tướng Hoàng Trung Hải chỉ đạo, vẫn theo cách đã làm hàng năm, để các doanh nghiệp tạm thời mua gạo tạm trữ

Nguồn: SGGP",https://agro.gov.vn/vn/tID23028_Xuat-khau-gao-2013-Chu-dong-giai-phap-ung-pho.html
36,rice,TRUNG QUỐC: NHẬP KHẨU GẠO TĂNG DO CÁC NHÀ SẢN XUẤT RƯỢU VÀ BỘT,30 | 01 | 2013,"Bộ này cho biết sản lượng gạo trong nước tăng khoảng 1,6% trong năm 2012 so với năm trước đó, về cơ bản đủ đáp ứng nhu cầu trong nước. Tuy nhiên, giá gạo trong nước tăng và đồng nhân dân tệ cũng mạnh lên khiến nhập khẩu cũng tăng.

Tuần trước, Bộ Thương mại Trung Quốc cho biết, trong khi giá lúa trong nước tăng khoảng 9%-17% năm qua, giá gạo toàn cầu lại giảm khoảng 25% so với năm trước đó.

Bộ Nông nghiệp cũng cho biết nhập khẩu tăng không ảnh hưởng tới thế giới hoặc an ninh lương thực trong nước như FAO lo ngại, bởi tổng nhập khẩu gạo vào Trung Quốc năm qua chỉ chiếm khoảng 6% tổng lượng mậu dịch gạo toàn cầu (ước khoảng 34-35 triệu tấn), và khoảng 1,6% tổng sản lượng trong nước năm qua (ước khoảng 140 triệu tấn). Và từ đó, nhập khẩu gạo vào Trung Quốc đã giảm dần.

Theo Bộ Nông nghiệp Mỹ (USDA), năm 2012 Trung Quốc nhập khẩu khoảng 2,4 triệu tấn gạo, tăng mạnh so với chưa đầy 600.000 tấn năm trước đó. Năm 2013, Trung Quốc dự kiến nhập khoảng 2 triệu tấn gạo.

(T.H – Oryza)
 ",https://agro.gov.vn/vn/tID23067_Trung-Quoc-Nhap-khau-gao-tang-do-cac-nha-san-xuat-ruou-va-bot.html
37,rice,XUẤT KHẨU GẠO SANG CÁC THỊ TRƯỜNG SỤT GIẢM CẢ VỀ LƯỢNG VÀ KIM NGẠCH,05 | 03 | 2013,"  Thị trường tại khu vực châu Á chiếm gần 61%, châu Phi chiếm hơn 21%, châu Mỹ 13,7%, châu Âu 2,99% còn lại là châu Úc. Trung Quốc là quốc gia nhập khẩu gạo của Việt Nam nhiều nhất với 154.163 tấn (chiếm gần 38,2%); châu Phi 88.471 tấn, (chiếm 21,85%); Cuba 52.250 tấn (12,93%). tiếp theo là các thị trường: Singapore: 32,8 nghìn tấn, tăng 52,3%; Philippin: 23,2 nghìn tấn, tăng 48,5%; Angola: 20,6 nghìn tấn, tăng gấp hơn 6 lần;… so với tháng 12/2012.
  Xuất khẩu gạo sang các thị trường tháng đầu năm 2013
            Thị trường
  T12/2012
  T1/2013
      Tăng, giảm T1/2013 so với T12/2012
Lượng
(tấn)
Trị giá
(USD)
Lượng
(tấn)
Trị giá
(USD)
Lượng (%)
Trị giá (%)
Tổng cộng
517.653
244.746.130
444.178
203.153.890
-14,19
-16,99
Trung Quốc
163.431
71.318.129
167.983
70.489.581
+2,79
-1,16
Singapore
21.508
10.104.781
32.748
14.770.889
+52,26
+46,18
Hồng Kông
23.360
12.556.563
19.573
11.449.167
-16,21
-8,82
Philippines
15.600
6.755.170
23.171
9.951.300
+48,53
+47,31
Angola
3.267
1.688.978
20.603
8.756.854
+530,64
+418,47
Malaysia
21.083
11.051.200
10.254
7.180.035
-51,36
-35,03
Indonesia
140.250
66.560.763
7.100
4.516.275
-94,94
-93,21
Angieri
6.820
3.057.205
9.376
4.049.346
+37,48
+32,45
Đài Loan
9.702
4.554.620
8.256
3.663.389
-14,90
-19,57
Gana
32.489
17.434.029
3.348
1.982.564
-89,69
-88,63
Bỉ
1.539
532.775
5.197
1.851.931
+237,69
+247,60
Hoa Kỳ
2.176
1.381.744
2.718
1.692.777
+24,91
+22,51
Đông Timo
5.850
2.584.788
3.947
1.637.602
-32,53
-36,64
Senegal
285
247.950
2.642
1.391.890
+827,02
+461,36
Bờ biển Ngà
2.789
1.550.610
2.189
1.382.780
-21,51
-10,82
Nga
595
278.852
2.625
1.127.100
+341,18
+304,19
Brunei
1.380
789.750
1.380
872.800
0,00
+10,52
Tiểu vương Quốc Ả Rập thống nhất
418
282.153
573
401.096
+37,08
+42,16
Ucraina
400
217.275
875
370.275
+118,75
+70,42
Nam Phi
520
267.716
750
352.825
+44,23
+31,79
Hà Lan
525
342.875
498
306.455
-5,14
-10,62
Australia
359
257.042
411
274.063
+14,48
+6,62
Thổ Nhĩ Kỳ
0
0
345
175.550
*
*
Pháp
63
41.066
163
104.926
+158,73
+155,51
Tây BanNha
530
312.272
99
46.973
-81,32
-84,96
      Giá xuất khẩu gạo cuối tháng 1-2013 giảm đáng kể (20-30USD/tấn) so với tháng trước do nhu cầu trên thế giới giảm và cạnh tranh gay gắt giữa các quốc gia xuất khẩu. Giá gạo của Việt Nam thấp hơn gạo Ấn Độ và Pakistan khoảng từ 30-40 USD/tấn. Điều này kéo theo giá lúa thu mua trong nước giảm. Hiện lúa hạt dài bình quân là 5.666đ/kg và lúa thường bình quân là 5.536đ/kg, giảm trung bình 200đ/kg lúa. Hiện số lượng hợp đồng chưa giao hàng còn ở mức cao gần 1,5 triệu tấn, cao hơn nhiều số lượng tồn kho hiện tại. Số lượng hợp đồng hủy hoặc hết hạn trong tháng 1 trên 47.000 tấn, phần lớn là hợp đồng với Trung Quốc, Hồng Kông, châu Phi.
  Gạo là mặt hàng nông sản xuất khẩu chủ đạo, tuy nhiên trong 2 tháng đầu năm, mặc dù về lượng có sự tăng trưởng đáng kể nhưng vẫn có sự sụt giảm về giá so với cùng kỳ năm trước. Khối lượng gạo xuất khẩu tháng 2 năm 2013 ước đạt 233 ngàn tấn, giá trị đạt 107 triệu USD, đưa khối lượng xuất khẩu gạo 2 tháng đầu năm 2013 ước đạt 677 ngàn tấn, giá trị đạt 310 triệu USD, tăng 68,2% về lượng nhưng giảm 15,4% về giá trị so với cùng kỳ năm trước.
  Hiệp hội lương thực Việt Nam (VFA) dự báo 6 tháng đầu năm XK 3,5 triệu tấn gạo. Tính đến ngày 26-2, Việt Nam đã ký được hợp đồng xuất khẩu 2,3 triệu tấn gạo. Nếu cộng thêm số lượng 700.000 tấn của năm 2012 chuyển sang, đến giờ này Việt Nam đã ký được hợp đồng xuất khẩu đạt 3 triệu tấn. VFA dự báo số lượng hợp đồng sẽ giao trong 6 tháng đầu năm nay đạt 3,5 triệu tấn.
  Theo số liệu của VFA, tính đến ngày 26-2, các DN hội viên đã triển khai thu mua tạm trữ đạt trên 211.800 tấn gạo, đạt 21% kế hoạch tạm trữ lần này.",https://agro.gov.vn/vn/tID23130_Xuat-khau-gao-sang-cac-thi-truong-sut-giam-ca-ve-luong-va-kim-ngach.html
38,rice,"NGÂN SÁCH NHÀ NƯỚC HỖ TRỢ 100% LÃI SUẤT TIỀN VAY MUA THÓC, GẠO TẠM TRỮ",21 | 02 | 2013,"Thủ tướng Chính phủ giao Hiệp hội Lương thực Việt Nam tổ chức việc phân giao cho các thương nhân trực tiếp có kho chứa thóc, gạo đúng quy chuẩn mua số thóc, gạo tạm trữ trên.

Các thương nhân thực hiện mua thóc, gạo tạm trữ theo cơ chế thị trường, tự chịu trách nhiệm về hiệu quả kinh doanh.
Ngân sách nhà nước hỗ trợ 100% lãi suất tiền vay mua thóc, gạo tạm trữ; thời giam tạm trữ được hỗ trợ lãi suất tối đa là 3 tháng, từ ngày 20/2/2013 đến ngày 20/5/2013.

Thủ tướng Chính phủ giao Bộ Tài chính chủ trì, phối hợp với Ngân hàng Nhà nước Việt Nam hướng dẫn cụ thể việc thực hiện hỗ trợ lãi suất theo quy định; bố trí kinh phí từ ngân sách nhà nước để thực hiện việc hỗ trợ lãi suất.

Ngân hàng Nhà nước Việt Nam được giao chỉ định một số ngân hàng thương mại thực hiện việc cho vay mua thóc, gạo tạm trữ.

Thủ tướng Chính phủ cũng giao Bộ Nông nghiệp và Phát triển nông thôn chủ trì, phối hợp với Bộ Công Thương, UBND các tỉnh, thành phố trực thuộc Trung ương ở đồng bằng sông Cửu Long và Hiệp hội Lương thực Việt Nam xây dựng quy chế giám sát, kiểm tra việc thực hiện mua thóc, gạo tạm trữ theo đúng quy định

Nguồn: trang tin điện tử Chính phủ",https://agro.gov.vn/vn/tID23103_Ngan-sach-Nha-nuoc-ho-tro-100-lai-suat-tien-vay-mua-thoc-gao-tam-tru.html
39,rice,MỘT SỐ THÔNG TIN VỀ THỊ TRƯỜNG LÚA GẠO THẾ GIỚI (NĂM 2012),16 | 01 | 2013,"Nga sản xuất 1,052 triệu tấn gạo trong năm 2012, giảm 0,4%
Theo Dịch vụ Thống kê Liên bang Nga (Rosstat), Nga sản xuất 1,052 triệu tấn gạo trong năm 2012, giảm khoảng 0,4% so với 1,056 triệu tấn năm 2011. Năng suất gạo năm 2012 đạt 5,490 USD/ha so với 5,090 tấn năm trước đó. Nga vừa nhập khẩu vừa xuất khẩu gạo và là nước nhập ròng. Phần lớn sản lượng gạo là loại hạt vừa.

Iran nhập khẩu 897.000 tấn gạo trong tháng 3-12/2012

Nhập khẩu gạo của Iran trong 9 tháng đầu năm Iran (bắt đầu từ 20-3-2012) đạt 897.000 tấn, tăng khoảng 3,3% so với cùng kỳ năm trước, theo cơ quan Hải quan Iran.

Về trị giá, Iran đã chi 884 triệu USD cho nhập khẩu gạo, tăng gần 19% so với năm trước. Số liệu chông bố cho thấy Iran nhập khẩu khoảng 100.000 tấn gạo mỗi tháng trong năm qua với giá trung bình 985 USD/tấn.

Iran nhập khẩu khoảng 1,5 triệu tấn gạo mỗi năm, nhưng hy vọng sẽ giới hạn nhập khẩu dưới 500.000 tấn từ năm tới theo mục tiêu tự cung tự cấp lúa gạo. Tháng trước, Bộ Nông nghiệp iran cho biết Iran có kế hoạch trở thành nước tự cung lúa gạo vào năm 2013, nhưng nước này có thể cần 3 năm nữa mới đạt mục tiêu.

Ấn Độ, UAE và Pakistan là những nước xuất khẩu gạo chủ yếu cho Iran.
Các nhà xuất khẩu gạo Pakistan đề xuất các biện pháp bảo hộ trong mậu dịch với Ấn Độ
Hiệp hội Xuất khẩu gạo Iran (REAP) đã đề xuất đánh thuế đối kháng đối với gạo nhập khẩu từ Ấn Độ để bảo vệ nông dân nước này tránh gạo Ấn Độ giá rẻ nhờ được trợ cấp tràn vào thị trường trong nước.

Chủ tịch REAP cho biết Pakistan phải cho phép mậu dịch gạo với Ấn Độ theo các quy chế Tổ chức Thương mại Thế giới. Tuy nhiên, ông thêm rằng thuế đối kháng tới 100% có thể được áp dụng với gạo nhập khẩu từ Ấn Độ với EU và Mỹ đều đánh thuế cao như vậy với gạo nhập khẩu.

Chủ tịch REAP cho biết thuế đối kháng sẽ được miễn cho gạo nhập từ Ấn Độ trừ khi gạo đó được tái xuất khẩu. Gạo basmati tái xuất khẩ từ Punjab qua cảng Karrachi của Pakistan sẽ giúp giảm chi phí và đẩy tăng thu nhập từ xuất khẩu gạo của Pakistan thêm khoảng 33% lên khoảng 3 tỷ USD. Tuy nhiên, ông thêm rằng để đảm bảo giá gạo Ấn Độ rẻ để tái xuất khẩu mà không làm giảm giá gạo tại Pakistan thì chính phủ chỉ nhập khẩu gạo 5% tấm Ấn Độ đóng bao 100 kg/bao.

Chính phủ Ấn Độ thu mua được 26 triệu tấn gạo
Bộ Tiêu dùng, Thực phẩm và Phân phối Công cộng Ấn Độ cho biết các cơ quan của chính phủ Ấn Độ đã thu mua được gần 26 triệu tấn gạo từ vụ marketing Kharif hiện tại. Tổng lượng thu mua tới 14-1-2013 cao hơn khoảng 6% so với cùng kỳ niên vụ trước.

Chỉ số giá bán buôn của Ấn Độ - thước đo lạm phát – trong tháng 12-2012 lên tới khoảng 17,1%, cao hơn nhiều so với mức khoảng 1,17% tháng 12-2011.
Xuất khẩu gạo thường Thái Lan 1-6/1 đạt 53.400 tấn, tăng 20%

Xuất khẩu gạo Thái Lan tăng mạnh ngay từ tuần đầu năm nay. Tờ USDA Post cho biết xuất khẩu gạo thường Thái Lan (số liệu chưa chính thức) trong những ngày 1-6/1/2013 đạt 53.439 tấn, tăng khoảng 20,5% so với 44.359 tấn cùng kỳ năm ngoái.

Tổng xuất khẩu gạo Thái Lan đã giảm xuống 6,9 triệu tấn năm 2012, giảm khoảng 34% so với khoảng 10,7 triệu tấn năm 2011. Tuy nhiên, xuất khẩu gạo của nước này dự kiến sẽ hồi phục trở lại mức khoảng 8-8,5 triệu tấn năm 2013, góp phần lấy lại vị thế nước xuất khẩu gạo số 1 thế giới.

(T.H – Oryza, Reuter)
 ",https://agro.gov.vn/vn/tID23034_Mot-so-thong-tin-ve-thi-truong-lua-gao-the-gioi-nam-2012.html
