,category,title,date,content,sources
34,rice,THÁNG 12 SẼ XUẤT KHẨU KHOẢNG NỬA TRIỆU TẤN GẠO,07 | 12 | 2010,"Trong 11 tháng, cả nước đã xuất khẩu được 6,26 triệu tấn gạo, đạt giá trị FOB 2,67 tỷ USD, tăng 9,94% về số lượng, 15,63% về giá trị so với cùng kỳ năm 2009; giá xuất khẩu bình quân đạt hơn 426 USD/tấn.
Theo ông Trương Thanh Phong, chủ tịch VFA, đến thời điểm này, một số nước đang có nhu cầu nhập khẩu gạo rất lớn như Indonesia, Iran, Bangladesh, Philippines, các nước Châu Phi…
Tổ chức lương thực và Nông nghiệp Liên hợp quốc (FAO) dự báo sản lượng gạo thế giới đang tăng vì diện tích gieo trồng được mở rộng 3% trong khi năng suất chỉ giảm nhẹ, còn 2,88 tấn/ha (gạo xay xát), mặc dù các vụ mùa bị hư hại do hạn hán và lũ lụt. Trong đó, Ấn Độ chiếm tỷ trọng lớn trong việc tăng sản lượng niên vụ năm 2010-2011. Còn Bộ Nông nghiệp Hoa Kỳ (USDA) dự báo sản lượng toàn cầu chỉ đạt 451,4 triệu tấn.
Hiện Chính phủ Việt Nam đã ban hành nghị định về kinh doanh xuất khẩu gạo số 109/2010/NĐ-CP ngày 04/11/2010, có hiệu lực từ ngày 01/01/2011, tạo cơ sở pháp lý cho hoạt động kinh doanh xuất khẩu gạo, gồm các quy định về điều kiện kinh doanh xuất khẩu gạo, trách nhiệm của thương nhân xuất khẩu gạo đối với việc điều tiết và bình ổn thị trường gạo trong nước, công tác điều hành xuất khẩu gạo, các biện pháp chế tài vi phạm và trách nhiệm của cơ quan quản lý liên quan.
Cũng theo ông Phong, thương mại lúa gạo năm 2011 tùy thuộc vào ba yếu tố: tồn kho toàn cầu, giá dầu ảnh hưởng nguyên liệu đầu vào và chính sách của các nước xuất khẩu gạo. Tuy nhiên, tồn kho thấp sẽ khuyến khích thương mại và tăng giá xuất khẩu.
Dự kiến trong tháng 12/2010, VFA sẽ xuất khẩu từ 450.000-500.000 tấn gạo, tổng cộng xuất khẩu gạo cả năm 2010 sẽ đạt từ 6,7-6,75 triệu tấn.",https://agro.gov.vn/vn/tID18471_Thang-12-se-xuat-khau-khoang-nua-trieu-tan-gao--.html
35,rice,NÔNG DÂN TRỒNG LÚA NGÀY CÀNG NGHÈO,08 | 12 | 2010,"Đồng thời nông dân thu nhập thấp còn do giá bán lúa thấp, thị trường bấp bênh và không tự định đoạt được giá cả.
Theo khảo sát của Viện Nghiên cứu phát triển ĐBSCL các năm gần đây sản lượng nông nghiệp, xuất khẩu tăng nhanh nhưng thu nhập hộ nông dân không tăng tương xứng, chênh lệch giàu - nghèo rất xa (6,4 lần). Khoảng cách giàu - nghèo giữa thành thị và nông thôn, kể cả trong khu vực nông thôn ngày càng nghiêm trọng. Trong khi đó hằng năm ĐBSCL góp 90% lượng xuất khẩu gạo của cả nước.",https://agro.gov.vn/vn/tID18480_Nong-dan-trong-lua-ngay-cang-ngheo.html
36,rice,TĂNG GIÁ SÀN XUẤT KHẨU GẠO LẦN THỨ 6 TRONG NĂM,07 | 12 | 2010,"Theo đó, giá sàn gạo 5% tấm tăng từ 475 USD lên 540 USD/tấn, gạo 25% tấm tăng 35USD, lên 480 USD/tấn. Giá tính theo giá bán FOB, thanh toán bằng L/C trả ngay. Đóng gói 50 kg/bao, giao hàng tháng 12/2010.
Giá sàn mới được áp dụng từ 3/12/2010.
Lần này, VFA tăng giá sàn xuất khẩu gạo trong bối cảnh nhu cầu và giá gạo thế giới tăng cao trong khi giá gạo nội địa cũng tăng mạnh hai tháng qua.
Theo báo cáo mới nhất của Tổ chức Nông lương Liên hiệp quốc (FAO), sản lượng lúa thế giới năm 2010 sẽ đạt 697,9 triệu tấn, giảm gần 6,5% so với dự báo trước đây. Theo VFA, lượng gạo xuất khẩu của Việt Nam cho năm 2010 đã được ký hết nên mức giá sàn mới này chủ yếu để bán gạo vụ đông xuân tới.",https://agro.gov.vn/vn/tID18468_Tang-gia-san-xuat-khau-gao-lan-thu-6-trong-nam-.html
37,rice,BẠC LIÊU XÂY DỰNG HỆ THỐNG CỤM KHO CHỨA HƠN 18 NGHÌN TẤN GẠO,29 | 11 | 2010,"Công trình được đầu tư đồng bộ từ hệ thống lau bóng gạo hiện đại công suất 20 tấn/giờ; máy tách màu công suất tám tấn/giờ, hệ thống băng tải xuất nhập gạo; thùng chứa lúa, gạo, cân điện tử xuất nhập nguyên liệu; hệ thống phòng, chống cháy... tất cả đều hoàn toàn tự động. Dự kiến, công trình sẽ hoàn thành và đưa vào sử dụng tháng 7-2011.",https://agro.gov.vn/vn/tID18447_Bac-Lieu-xay-dung-he-thong-cum-kho-chua-hon-18-nghin-tan-gao.html
38,rice,BAO TIÊU LÚA ĐÔNG XUÂN GIÁ CAO,21 | 12 | 2010,"Giá này được xác định căn cứ vào dự kiến giá thành sản xuất lúa vụ đông xuân cộng với lợi nhuận 40% mà nông dân được hưởng.
Các giống lúa được bao tiêu gồm: VD20, jasmine và nếp bè.
Theo Sở NN&PTNT Tiền Giang, nếu vào thời điểm thu hoạch mà giá lúa trên thị trường cao hơn giá đã ký thì Công ty Lương thực Tiền Giang sẽ mua với giá thị trường. Nếu giá lúa rớt thấp hơn giá đã ký thì công ty vẫn thu mua với giá đã ấn định.
Ngoài ra Công ty Lương thực Tiền Giang còn hỗ trợ 30 đồng/kg lúa nhập kho; hỗ trợ chi phí không tính lãi thời gian bốn tháng để nông dân mua giống sản xuất theo đơn đặt hàng của công ty.
Hiện Công ty Lương thực Tiền Giang đang tiếp tục triển khai ký hợp đồng bao tiêu lúa của các tỉnh trong khu vực ĐBSCL, dự kiến 10.000-20.000ha.",https://agro.gov.vn/vn/tID18522_Bao-tieu-lua-dong-xuan-gia-cao-.html
39,rice,XUẤT KHẨU GẠO ĐẦU 2011: MÙA ĐƯỢC GIÁ,01 | 12 | 2010,"Doanh nghiệp xuất khẩu gạo nhận định: giá gạo sẽ ở mức cao và nhiều khả năng tăng thêm vào đầu năm tới…

Nếu như đầu tháng 11 năm ngoái, Philippines chính thức khởi động mở thầu nhập khẩu gạo thì năm nay, dự kiến kế hoạch này chậm lại hơn một tháng.
“3 triệu tấn gạo đông xuân đã có thị trường”
Đánh giá về động thái trên, sáng 30.11, ông Huỳnh Minh Huệ, tổng thư ký hiệp hội Lương thực Việt Nam (VFA), cho rằng sẽ không ảnh hưởng nhiều lắm đến tiến độ xuất khẩu gạo của Việt Nam những tháng đầu năm 2011. Vì theo ông, nội dung chi tiết về kế hoạch mua gạo năm tài khoá 2011 sẽ được chính phủ nước này công bố vào ngày 6.12 tới. Và có thể trong tháng này hoặc chậm nhất là qua đầu tháng 1.2011, họ sẽ mở thầu nhập khẩu khoảng 1,4 – 2 triệu tấn gạo.
Ngoài Philippines, hai thị trường khác là Indonesia và Malaysia cũng hứa hẹn mang lại sự sôi động cho thị trường gạo vào đầu năm tới. Indonesia, sau hai năm nỗ lực tự túc bằng cách tăng cường sản xuất thì đến cuối năm nay, họ cũng nhập hơn nửa triệu tấn gạo và dự kiến nhập thêm khoảng 700.000 tấn trong tháng 1.2011.
Ngoài ra, có dự báo nguồn gạo tồn kho ở Cuba, các quốc gia châu Phi, Trung Đông còn khá thấp cũng khiến họ phải đẩy mạnh việc mua gạo dự trữ.
Có thể nói, nhu cầu nhập khẩu gạo vào các tháng đầu năm 2011 là rất lớn, trong khi đó, do ảnh hưởng thời tiết hạn hán, mưa bão khiến sản lượng lúa ở nhiều quốc gia nhập khẩu và xuất khẩu giảm sút.
Đến cuối tháng 10 vừa qua, Thái Lan chính thức thừa nhận vụ mùa chính (đang thu hoạch và kết thúc tháng 3.2011) giảm khoảng 1,6 triệu tấn lúa, từ 23,5 triệu tấn năm ngoái, xuống còn 21,9 triệu tấn và dự kiến năm 2011 chỉ có thể xuất khẩu 8,5 – 9 triệu tấn, thấp hơn 500.000 tấn so năm 2010…
Ấn Độ tuy tồn kho gấp đôi năm ngoái, lên đến hơn 20 triệu tấn, nhưng đứng trước mối lo giá cả tăng cao, lạm phát nên họ phải cân nhắc quyết định tham gia xuất khẩu…
Từ những phân tích nói trên, ông Huỳnh Minh Huệ cho rằng, vào đầu năm tới, trong lúc nhu cầu mua rất lớn thì hầu như chỉ còn Việt Nam là nước duy nhất có khả năng đủ nguồn cung ứng cho thị trường. Philippines, Indonesia hay Malaysia là những thị trường tập trung truyền thống của Việt Nam. Chủng loại gạo họ mua thường là 25% tấm nên chúng ta có nhiều cơ hội bán gạo cho họ. Hơn nữa, các nước này mua gạo từ Việt Nam không chỉ có giá cả cạnh tranh hơn Thái Lan, Pakistan, hay Myanmar mà còn lợi thế về cước vận chuyển rẻ do cự ly gần…
“Tuy các nước chưa mở thầu, nhưng tôi khẳng định hợp đồng xuất khẩu cho toàn bộ sản lượng gạo hàng hoá vụ đông xuân 2011 – khoảng 3 triệu tấn – gần như cơ bản đã có”, ông Huệ tự tin nói như vậy.
Nông dân sẽ có lời cao?
Cho đến cuối tháng 11, lúa gạo hàng hoá ở các tỉnh đồng bằng sông Cửu Long vẫn ổn định mức khá cao: lúa thu đông trên 6.300 đồng/kg, gạo nguyên liệu từ 8.100 – 8.300 đồng/kg. Hiện giá gạo xuất khẩu cũng đang khá tốt, loại 5% tấm khoảng 500 USD/tấn, 25% tấm trên 450 USD, tăng khoảng 10% so với với một tháng trước.
Nhận định về xu hướng giá trong thời gian tới, ông Phạm Văn Bảy, phó chủ tịch VFA cho rằng, giá gạo sẽ rất khó giảm, vì nhu cầu nhập khẩu gạo rất lớn vào đầu năm sẽ là đòn bẩy để giữ, thậm chí nâng giá cao hơn mức hiện nay. Ngoài yếu tố cung cầu, cơ sở nhận định giá gạo sẽ tiếp tục đứng vững mức cao, theo ông Bảy, còn xuất phát từ nguyên nhân giá thành sản xuất lương thực trên thế giới (bắp, đậu nành, lúa mì…) đã tăng mạnh trong vòng nửa năm nay do tác động từ giá dầu tăng đẩy nguyên liệu đầu vào như phân bón, thuốc trừ sâu tăng. Giá thành đầu vào tăng, cộng với những bất ổn về sản lượng đã khiến cho giá hầu hết các mặt hàng lương thực trên thế giới tăng rất mạnh và lúa gạo cũng không nằm ngoài quy luật này.
Còn theo bộ Nông nghiệp và phát triển nông thôn, giá thành sản xuất lúa vụ đông đông xuân 2010 – 2011 ở các tỉnh đồng bằng sông Cửu Long (dự kiến hơn 1,6 triệu ha) cũng sẽ cao hơn năm trước. Hiện nay, giá phân bón tăng trung bình trên 30% so với vụ hè thu và đang có xu hướng tăng nữa do ảnh hưởng tỷ giá, lãi suất và giá thế giới tăng.
Tuy nhiên, với việc thị trường đầu ra sáng sủa, giá gạo thế giới dự kiến đứng vững mức cao thì theo VFA, nông dân có thể yên tâm với giá lúa vụ đông xuân sắp tới.
“Chúng ta không phải lo thị trường, lo giá lúa thấp mà cần xuống giống tối đa diện tích, tập trung đầu tư nâng cao năng suất, chất lượng lúa”, ông Phạm Văn Bảy khuyến cáo.",https://agro.gov.vn/vn/tID18450_Xua%CC%81t-kha%CC%89u-ga%CC%A3o-da%CC%80u-2011-mua-duoc-gia-.html
40,rice,"XUẤT KHẨU TRÊN 6,1 TRIỆU TẤN GẠO",22 | 11 | 2010,"Với kết quả này, cả sản lượng và giá trị xuất khẩu gạo của VN đã vượt qua mức của cả năm 2009 (6,006 triệu tấn gạo, trị giá 2,437 tỉ USD), mức cao nhất từ trước đến nay.",https://agro.gov.vn/vn/tID18427_Xuat-khau-tren-61-trieu-tan-gao.html
41,rice,"XUẤT KHẨU 5,2 TRIỆU TẤN GẠO",18 | 10 | 2010,"Theo ngành thương mại các tỉnh Đồng bằng sông Cửu Long, trong hai tuần đầu của tháng 10, các tỉnh Đồng bằng sông Cửu Long đã xuất 149.000 tấn gạo, nâng tổng lượng gạo xuất khẩu từ đầu năm đến nay đạt 5,2 triệu tấn, chiếm 90% sản lượng gạo xuất khẩu cả nước.
Kim ngạch đạt trên 2,1 tỷ USD, tăng 13% so cùng kỳ năm 2009. Gần 70% lượng gạo được tiêu thụ tại các nước châu Á, châu Phi, trong đó có hai thị trường mới là Angola, Ghana. Hiện số lượng khách hàng nước ngoài ký hợp đồng đặt mua tăng lên.
Dự kiến đến cuối năm 2010, lượng gạo xuất khẩu của Đồng bằng sông Cửu Long sẽ tăng lên từ 5,5-6 triệu tấn. Trong đó, các tỉnh Kiên Giang, Cần Thơ, An Giang, Đồng Tháp có số lượng gạo xuất khẩu nhiều nhất.
Năm nay, nhờ tổ chức tốt khâu sản xuất nên dịch bệnh gây hại trên lúa tại Đồng bằng sông Cửu Long không đáng kể. Vụ lúa đông xuân, hè thu, thu đông và vụ lúa mùa đều trúng.
Sản lượng lúa cả năm của Đồng bằng sông Cửu Long ước đạt 21 triệu tấn, tăng khoảng 269.000 tấn so năm 2009.",https://agro.gov.vn/vn/tID18306_Xuat-khau-52-trieu-tan-gao.html
42,rice,"AGROINFO CÔNG BỐ ""BÁO CÁO THƯƠNG MẠI GẠO VIỆT NAM 9 THÁNG ĐẦU NĂM 2010""",05 | 11 | 2010,"Trung tâm Thông tin Phát triển Nông nghiệp Nông thôn (AGROINFO), xin gửi tới quý độc giả lời chào trân trọng nhất.

Thưa quý độc giả, AGROINFO xin giới thiệu đến quý độc giả “Báo cáo thương mại gạo Việt Nam 9 tháng đầu năm 2010”.

Báo cáo thương mại gạo Việt Nam 9 tháng đầu năm 2010 đưa ra những phân tích toàn diện và cập nhật các yếu tố ảnh hưởng đến thị trường gạo trong nước, thế giới 9 tháng đầu năm 2010 và triển vọng thị trường trong những tháng cuối năm 2010.
• Sản xuất lúa gạo của Việt Nam và thế giới
• Biến động giá cả thị trường gạo trong nước và quốc tế
• Thương mại gạo thế giới 2010
• Xuất khẩu gạo Việt Nam 9 tháng đầu năm 2010
• Triển vọng những tháng cuối năm 2010: Giá gạo, cung cầu lúa gạo và triển vọng xuất khẩu

Báo cáo thương mại gạo Việt Nam 9 tháng đầu năm 2010 sẽ là tư liệu hữu ích cho các nhà hoạch định chính sách cấp trung ương và địa phương, các tổ chức quốc tế, các nhà tài trợ và cộng đồng doanh nghiệp trong công tác hoạch định chính sách và thông tin tham khảo. Các số liệu trong báo cáo được thu thập từ các nguồn thông tin đã công bố công khai của các tổ chức nghiên cứu có uy tín như Tổ chức Nông lương thế giới (FAO), các cơ quan nghiên cứu thị trường như Ban nghiên cứu kinh tế (ERS) và Ban nông nghiệp nước ngoài (FAS) của Bộ Nông nghiệp Hoa Kỳ (USDA), Cục Trồng trọt - Bộ Nông nghiệp và Phát triển nông thôn Việt Nam, Tổng cục Hải quan.


Xem thông tin về báo cáo tại đây",https://agro.gov.vn/vn/tID18366_AGROINFO-cong-bo%CC%81-Bao-cao-thuong-mai-gao-Viet-Nam-9-thang-dau-nam-2010.html
43,rice,KINH DOANH XUẤT KHẨU GẠO PHẢI CÓ KHO CHỨA TỐI THIỂU 5.000 TẤN,09 | 11 | 2010,"Ngoài việc được thành lập, đăng ký kinh doanh theo quy định của pháp luật, thương nhân muốn kinh doanh xuất khẩu gạo còn phải có kho chứa và cơ sở xay xát phù hợp với quy định của Bộ Nông nghiệp và Phát triển Nông thôn.
Nghị định số 109/2010/NĐ-CP vừa được Thủ tướng Chính phủ Nguyễn Tấn Dũng ký ban hành đã quy định rõ về điều này.
Từ 1/1/2011, thương nhân kinh doanh xuất khẩu gạo phải đáp ứng đủ 3 điều kiện gồm: được thành lập, đăng ký kinh doanh theo quy định của pháp luật; có ít nhất một kho chuyên dùng với sức chứa tối thiểu 5.000 tấn thóc; có ít nhất một cơ sở xay, xát thóc, gạo với công suất tối thiểu 10 tấn thóc/giờ.
Kho chứa, cơ sở xay, xát phải thuộc sở hữu của thương nhân và phải nằm trên địa bàn tỉnh, thành phố có thóc, gạo hàng hóa xuất khẩu hoặc có cảng biển quốc tế có hoạt động xuất khẩu thóc, gạo tại thời điểm thương nhân đề nghị cấp Giấy chứng nhận đủ điều kiện kinh doanh xuất khẩu gạo.
Về dự trữ lưu thông, nghị định yêu cầu thương nhân phải duy trì mức dự trữ lưu thông tối thiểu tương đương 10% số lượng gạo đã xuất khẩu trong 6 tháng trước đó.
Khi mua thóc, gạo hàng hóa xuất khẩu, thương nhân có trách nhiệm thông báo với UBND tỉnh, thành phố trực thuộc trung ương các điểm mua thóc, gạo và công bố các điểm mua này để người dân biết; niêm yết giá mua theo chất lượng, chủng loại thóc, gạo hàng hóa.
Trường hợp thị trường trong nước có biến động, doanh nhân kinh doanh xuất khẩu gạo phải có trách nhiệm tham gia bình ổn gia và được bù đắp các chi phí phát sinh theo hướng dẫn của cơ quan Nhà nước có thẩm quyền.
Bên cạnh đó, trong thời hạn ba ngày làm việc kể từ ngày hợp đồng xuất khẩu gạo được ký kết, thương nhân phải nộp hồ sơ theo quy định của Bộ Công Thương để đăng ký hợp đồng xuất khẩu tại Hiệp hội Lương thực Việt Nam. Trong trường hợp có lý do chính đáng thời hạn này được kéo dài thêm nhưng không quá 10 ngày làm việc.
Thương nhân phải chịu trách nhiệm về tính xác thực của các thông tin trong hợp đồng đã ký kết; chỉ được thực hiện giao hàng sau khi hợp đồng đã được đăng ký theo quy định…
Cũng theo quy định tại văn bản này, trong thời hạn 9 tháng kể từ ngày Nghị định có hiệu lực thi hành, thương nhân chưa có Giấy chứng nhận đủ điều kiện kinh doanh xuất khẩu gạo vẫn tiếp tục được hoạt động. Song hoạt động này sẽ phải chấm dứt vào ngày 1/10/2011.
Đối với thương nhân có vốn đầu tư trực tiếp nước ngoài đã hoạt động sản xuất, xuất khẩu gạo trước khi Nghị định này có hiệu lực vẫn tiếp tục hoạt động theo giấy phép đã được cấp.
 ",https://agro.gov.vn/vn/tID18382_Kinh-doanh-xuat-khau-gao-phai-co-kho-chua-toi-thieu-5000-tan.html
44,rice,XK GẠO THEO NGHỊ ĐỊNH 109: LỢI HẠI RA SAO?,12 | 11 | 2010,"Sau khi Chính phủ ban hành Nghị định 109 về kinh doanh xuất khẩu gạo, TBKTSG Online đã trao đổi với một số chuyên gia trong lĩnh vực lúa gạo xung quanh việc triển khai nghị định này sẽ tác động thế nào tới xuất khẩu gạo của Việt Nam.
Giáo sư tiến sĩ Võ Tòng Xuân: “Cần có thêm công ty cổ phần nông nghiệp”
Tôi hoan nghênh nghị định này. Tôi mong nó ra đời sau cuộc họp tại TPHCM bàn về chuyện này từ mấy tháng nay. Nó sẽ góp phần làm cho gạo Việt Nam xuất khẩu có giá hơn, có uy tín hơn và nông dân có lợi hơn. Vì sao?
Hiện Thái Lan có 14 nhà xuất khẩu gạo; gạo của họ đạt các tiêu chuẩn xuất khẩu nhờ được làm đồng bộ từ sản xuất đến tiêu thụ, trong đó có vùng nguyên liệu, hệ thống xay xát, kho dự trữ. Còn ở Việt Nam có trên 230 nhà xuất khẩu gạo, mà mỗi lần chỉ có vài “nhà” xuất được vài triệu tấn còn lại chỉ đủ sức xuất vài trăm tấn. Mà rất nhiều “nhà xuất khẩu” lẻ tẻ này không có ruộng lúa, không có nhà máy xay xát, kho dự trữ… nhưng lại ăn lời rất lớn, ăn trên đầu trên cổ nông dân vì chỉ biết mua gom gạo của thương lái chỗ này một ít chỗ kia một ít. Mấy ông này chỉ lo “chạy” để kiếm được mối xuất khẩu, còn lại nông dân thì “hy sinh” hết.
Tôi cũng nói rõ tại hội nghị ở TPHCM khi nghị định còn là dự thảo, là phải làm sao để nhà xuất khẩu gạo có vùng nguyên liệu gắn với nông dân để nông dân yên tâm sản xuất. Không thể có hàng chục thương lái mua hàng chục loại lúa trộn lại để bán cho ông xuất khẩu nữa, làm cho gạo Việt Nam cứ mang tiếng xấu hoài vì chất lượng không đều.
Phải gắn “4 nhà” với nhau. Nhưng chính nhà nông cũng phải biết gắn với nhau trong một vài xã để có chung vùng nguyên liệu. 1.000 nông dân phải làm chung một quy trình Viet GAP trong sản xuất lúa để cho ra chung một giống lúa cung cấp cho nhà doanh nghiệp.
Doanh nghiệp phải có nhà máy xay xát, nhà máy sấy, nhà máy đóng gói bao bì, có đăng ký thương hiệu… Như vậy thì mới lấy lại uy tín cho hạt gạo Việt Nam. Nếu không thì cứ tiếp tục làm ăn nhỏ lẻ, mạnh ai nấy tranh mua tranh bán lấy lời, chỉ có nông dân là mất đi quyền lợi của mình.
Tới đây, về căn bản trong việc xuất khẩu gạo, chúng ta phải làm công ty cổ phần nông nghiệp. Nông dân là cổ đông của công ty này. Công ty phải có đủ vùng nguyên liệu, nhà máy sấy, nhà máy xay xát chế biến gạo, kho dự trữ, nhà máy bao bì, làm thương hiệu… và sản xuất theo quy trình Viet GAP. Tiền lời kinh doanh hằng năm chia cho nông dân.
Tiến sĩ Võ Hùng Dũng - Giám đốc Chi nhánh VCCI tại Cần Thơ: “Phải bảo đảm lợi ích nông dân”
Để kinh doanh xuất nhập khẩu lúa gạo, cần có những điều kiện gắn thương nhân với sự phát triển của khu vực nông nghiệp. Nếu tự do hóa mà không ràng buộc đầu tư phát triển thì những thương nhân bên ngoài vào sẽ hưởng lợi lớn. Chính phủ đầu tư, nông dân hưởng lợi không nhiều nhưng thương nhân thuần túy thương mại sẽ thu lợi nhờ đầu cơ hoặc móc nối nhau trong việc phân chia thị trường.
Vẫn có ý kiến không tán thành, cho rằng nghị định 109 hạn chế quyền tiếp cận mua bán của thương nhân, nhất là thương nhân nước ngoài và thương nhân Việt Nam chuyên hoạt động mua bán. Tuy nhiên qua những nghiên cứu của tôi thì tôi thấy những quy định của Nghị định 109 như vậy là cần thiết.
Lúa gạo là ngành hàng không thể tự do hóa một cách thiếu cân nhắc. Sự xáo trộn ở thị trường lúa gạo là cực kỳ nguy hiểm. Thương nhân nước ngoài với năng lực của họ, khả năng về vốn của họ, rất có thể làm bóp méo thị trường này chỉ trong một thời gian ngắn. Khi đó muốn sửa chữa cũng khó mà làm được. Phải có lộ trình để bảo đảm lợi ích của nông dân, nâng đỡ lực lượng trong nước.
Các nhà kinh doanh lúa gạo phải là những người gắn bó với lợi ích của nông dân lâu dài. Tôi ủng hộ các chính sách đảm bảo lợi ích của nông dân và thị trường lưu thông bình thường. Sau một thời gian thực hiện, sẽ bộc lộ những khuyết điểm, khi đó có thể xem xét điều chỉnh để phù hợp với những cam kết gia nhập WTO. Nhưng làm gì thì làm cũng phải bảo đảm rằng lợi ích của nông dân không bị phương hại, thị trường không bị bóp méo. Việc mở cửa sớm mà không cân nhắc, nhất là với lúa gạo, là điều không nên.
Tiến sĩ Lê Văn Bảnh - Viện trưởng Viện Lúa ĐBSCL: “Chưa thấy rõ quyền lợi của nông dân”
Trong thời gian qua, việc quản lý xuất khẩu gạo còn nhiều bất cập. Có quá nhiều đầu mối xuất khẩu; cạnh tranh không lành mạnh; để xảy ra hiện tượng tranh mua, tranh bán “ta đánh ta” làm thiệt hại nhiều cho nguồn lợi của đất nước.
Một số doanh nghiệp nhờ “quen biết” mà được phân bổ chỉ tiêu xuất khẩu trong khi thực lực chẳng có gì; không có giải pháp nâng cao chất lượng hạt gạo cũng như nâng chuỗi giá trị của nó, để xảy ra hiện tượng cai đầu dài, bán chỉ tiêu… làm bất bình nhiều người, do vậy, cần có giải pháp ngăn chặn. Nội dung chính của nghị định 109 là doanh nghiệp kinh doanh xuất khẩu gạo phải đáp ứng 3 điều kiện, và thêm điều kiện phải trữ ít nhất 10% lượng gạo xuất khẩu 6 tháng trước đó.
Nhìn qua thì thấy phần nào đó có thể hạn chế được những bất cập như tôi vừa nói, làm cho các doanh nghiệp nhỏ muốn kinh doanh phải liên kết lại với nhau, giúp họ chuyên nghiệp hơn trong trong kinh doanh xuất khẩu gạo. Nhưng xem kỹ thì thấy nghị định này tuy đã được bàn thảo cả năm nhưng có vẻ là “chữa cháy”, không có tính vĩ mô cao và không căn cơ lắm, chỉ giúp loại bỏ bớt một phần đầu mối nhỏ lẻ, còn các doanh nghiệp lớn thì mừng. Nó đáp ứng điều kiện cần nhưng chưa đủ.
Vấn đề sản xuất, tiêu dùng lúa gạo hiện hay là cải cách phương thức sản xuất, làm sao có liên kết “4 nhà” mà chủ lực là người sản xuất và doanh nghiệp. Muốn vậy, nông dân phải có vùng nguyên liệu, muốn có sản phẩm chất lượng, đảm bảo yêu cầu số lượng doanh nhiệp cần phải đặt hàng, ký hợp đồng bao tiêu sản phẩm, đầu tư vào vùng nguyên liệu, tạo thương hiệu với thị trường. Nông dân cũng phải liên kết hợp tác trong sản xuất để làm đối tác quan trọng đối với doanh nhân. Từ đó mới nhờ kho tàng tốt, xử lý khâu sau thu hoạch tốt, làm cơ sở nâng cạo chuỗi giá trị của hạt gạo Việt Nam.
Tôi chưa rõ ý của nghị định này về việc “Thương nhân phải dự trữ tối thiểu 10% lượng gạo đã xuất khẩu 6 tháng trước đó”. Bởi vì vấn đề an ninh lương thực, tồn trữ lúa gạo thì đã có Cục Dự trữ quốc gia lo. Có lẽ điều này có ý “ép vốn” doanh nghiệp nhỏ chăng? Thực tiễn lâu nay, thương lái, tức là bạn hàng, đã giúp ích rất đắc lực và là cầu nối không thể thiếu của nông dân và doanh nghiệp.
Họ thuận mua, vừa bán, tuy đôi khi cũng có hơi ép giá, nhưng nay thì nghị định 109 quy định: “Khi mua thóc, gạo hàng hóa xuất khẩu, thương nhân có trách nhiệm thông báo với UBND tỉnh, thành phố trực thuộc trung ương các điểm mua thóc, gạo và công bố các điểm mua này để người dân biết; niêm yết giá mua theo chất lượng, chủng loại thóc, gạo hàng hóa để tạo điều kiện thuận lợi cho người nông dân trực tiếp giao dịch” thì không biết có dễ thực hiện hay không?
Vụ Hè thu vừa rồi giá cả thay đổi hàng ngày thì việc thông báo giá chết có còn giá trị gì? Nên chăng Chính phủ cần có chiến lược vẹn toàn hơn, vì nghị định này cho thấy, hình như vai trò và quyền lợi nông dân chưa có?",https://agro.gov.vn/vn/tID18395_XK-gao-theo-nghi-dinh-109-Loi-hai-ra-sao--.html
45,rice,3 ĐIỀU KIỆN KINH DOANH XUẤT KHẨU GẠO,08 | 11 | 2010,"Theo đó, kho chứa, cơ sở xay xát thóc phải thuộc sở hữu của thương nhân và phải nằm trên địa bàn tỉnh, thành có thóc, gạo hàng hóa xuất khẩu hoặc có cảng biển quốc tế. Mức dự trữ lưu thông tối thiểu phải duy trì tương đương 10% số lượng gạo mà thương nhân đã xuất khẩu trong 6 tháng trước đó.",https://agro.gov.vn/vn/tID18371_3-dieu-kien-kinh-doanh-xuat-khau-gao.html
